234|book|8799.0|2021-10-04
734|history|8767.12|2021-07-08
821|dark|6225.14|2021-08-18
680|church|7295.42|2021-03-25
295|too|7848.47|2021-01-22
540|none|8259.96|2021-08-10
497|vote|2797.1|2021-03-22
837|technology|9413.24|2021-06-24
903|notice|7205.5|2021-03-27
348|thank|7490.91|2021-06-23
889|deal|8792.26|2021-02-03
213|factor|3625.16|2021-09-08
133|sport|7826.9|2021-08-21
999|less|2627.94|2021-03-04
901|go|4868.61|2021-02-04
286|friend|3195.56|2021-01-24
2|kid|1923.24|2021-10-11
389|ten|9286.7|2021-05-28
701|especially|8771.94|2021-05-22
933|agree|9941.69|2021-02-13
667|quite|5256.47|2021-01-23
110|sister|1553.34|2021-03-12
324|run|7486.61|2021-07-26
319|statement|7338.9|2021-10-06
823|international|5820.86|2021-04-02
117|step|9906.96|2021-07-06
900|consider|7042.35|2021-07-19
499|maintain|7726.74|2021-01-13
5|finally|3286.25|2021-05-28
572|on|3224.36|2021-01-15
478|accept|1633.02|2021-09-09
63|TV|7870.43|2021-06-24
310|life|6768.51|2021-04-24
52|democratic|7168.8|2021-09-29
260|down|9103.97|2021-06-11
113|four|3346.27|2021-01-15
818|along|1063.37|2021-01-04
894|fund|6203.97|2021-02-07
20|her|4242.3|2021-05-08
121|speak|7188.95|2021-02-02
817|town|2406.83|2021-08-27
405|bill|6728.27|2021-01-07
738|page|5806.97|2021-08-23
439|clear|8633.27|2021-10-10
508|officer|7679.5|2021-07-19
51|character|8822.12|2021-02-25
875|identify|4793.88|2021-06-03
999|probably|2937.22|2021-06-06
192|night|6676.53|2021-04-30
627|we|9924.74|2021-02-03
273|him|2142.61|2021-08-19
306|lot|2269.05|2021-05-27
940|subject|1455.91|2021-02-12
612|purpose|7223.3|2021-09-06
569|current|1109.04|2021-08-08
539|nothing|8163.07|2021-07-02
2|middle|5601.33|2021-06-25
307|bag|1886.64|2021-10-14
93|from|6942.85|2021-01-14
685|herself|9767.4|2021-03-06
613|concern|3244.23|2021-03-07
438|control|9565.64|2021-08-27
746|significant|2702.83|2021-04-04
852|gun|6664.37|2021-05-06
848|unit|3070.55|2021-10-12
918|somebody|2630.55|2021-02-04
79|site|2779.69|2021-09-30
482|notice|1407.14|2021-05-02
547|bar|8565.79|2021-02-06
565|mother|7158.68|2021-04-09
86|score|8920.75|2021-01-30
22|more|8434.28|2021-03-17
908|kid|2976.24|2021-01-14
73|determine|2780.64|2021-06-01
434|general|2105.05|2021-06-12
50|mother|9716.42|2021-03-12
449|or|7500.24|2021-05-27
33|care|2637.66|2021-02-20
401|newspaper|2636.17|2021-05-03
222|organization|3203.51|2021-08-28
871|to|1969.37|2021-08-23
641|stop|1868.9|2021-02-06
877|war|6167.45|2021-04-14
151|kind|2201.55|2021-03-16
837|position|6881.84|2021-08-05
480|sit|3394.89|2021-07-04
876|everything|8225.38|2021-02-17
143|write|7228.24|2021-04-30
405|since|3440.04|2021-10-01
948|difficult|1053.61|2021-07-16
806|best|5823.07|2021-04-07
157|thousand|6913.17|2021-01-24
863|message|8193.75|2021-09-30
90|trial|3765.65|2021-03-29
702|report|5898.7|2021-01-03
177|head|8757.41|2021-06-06
171|nice|3189.86|2021-09-05
811|doctor|1711.89|2021-02-09
354|expert|6070.47|2021-04-18
703|great|6783.49|2021-02-08
377|fact|4638.78|2021-10-08
514|writer|3705.57|2021-05-03
669|site|2857.38|2021-07-03
501|provide|5931.59|2021-09-09
64|wonder|3124.64|2021-06-08
251|bring|3098.08|2021-07-18
555|often|7229.05|2021-07-02
367|later|7332.21|2021-03-20
158|produce|6482.74|2021-05-21
155|energy|3374.35|2021-05-03
449|front|2234.66|2021-04-25
916|follow|1176.59|2021-05-01
94|green|9310.5|2021-09-18
986|last|4304.6|2021-06-17
158|enjoy|2652.17|2021-08-29
692|game|9931.88|2021-03-27
983|machine|7628.05|2021-06-22
449|contain|5986.79|2021-04-10
531|answer|5340.63|2021-07-05
312|when|3839.71|2021-05-28
1|key|8216.71|2021-08-13
363|region|7883.84|2021-01-07
322|last|5680.44|2021-07-29
528|allow|2869.64|2021-04-08
525|task|3513.16|2021-09-07
385|finally|1867.68|2021-10-12
257|tend|8053.17|2021-05-09
865|change|3728.02|2021-02-03
325|hot|2544.62|2021-05-27
868|plant|9401.47|2021-02-24
618|build|5112.26|2021-09-14
100|money|8832.92|2021-06-30
363|model|5338.79|2021-06-06
473|around|4164.99|2021-07-21
65|majority|3282.15|2021-08-04
917|record|4907.9|2021-01-03
379|list|4901.94|2021-06-03
584|back|1903.04|2021-09-28
14|economic|6794.35|2021-09-07
236|interview|9865.44|2021-03-22
522|yourself|5105.49|2021-03-24
948|cause|6841.81|2021-02-20
242|not|5649.83|2021-04-12
16|court|2420.22|2021-05-28
468|weight|7704.24|2021-03-25
583|strategy|4104.26|2021-02-12
16|level|4418.49|2021-08-10
386|thousand|5275.23|2021-07-08
940|on|9781.46|2021-07-01
494|brother|7410.52|2021-07-08
935|job|8189.26|2021-09-10
516|interview|5708.33|2021-09-23
677|media|8589.46|2021-08-20
378|degree|9702.13|2021-03-30
9|fear|1000.8|2021-05-25
712|majority|5287.41|2021-09-25
753|star|9352.29|2021-03-13
545|receive|4073.0|2021-02-18
939|sport|9523.33|2021-09-22
777|arrive|9531.59|2021-05-07
986|today|1945.11|2021-01-25
